Member Age,Buyer Groups,Company Names,Company Names,Company Follower of,Company Names,Company Category,Company Size,Degrees,degreeClass,Member Schools,Company Growth Rate,Fields of Study,Company Connections,Function By Size,Job Functions,Member Gender,Graduation Year,Member Groups,Company Industries,Member Interests,Interface Locales,interfaceLocale,Member Traits,Profile Locations,Company Revenue,Job Seniorities,Member Skills,Job Titles,Job Titles,Job Titles,Years of Experience
25 to 34,Project Administration Software; Business Intelligence (BI) Software; Data Warehouse Software; Supply Chain Management Software; ETL Tools,FortBrasil,FortBrasil,"ioasys; Petrobras; Itaú Unibanco; Zeev; MRV; Deloitte Brasil; Sistema FIEC; Inter; Rede Máquinas - Locações de Equipamentos; Eneva; Federal University of Ceara; InfoMoney; LSBD - UFC; Stone; DM; Psm Company; Forbes Brasil; Fornecedora Máquinas e Equipamentos Ltda.; XP Educação; Natura; UOL; Indra; C. Rolim Engenharia; Decskill; Winning; M. Dias Branco; Wrike; Grupo Portfolio; Red Hat Brasil; Nubank; LinkedIn Guide to Creating; Orkut; Harvard Business Review; MJ Capacitações; Super Mercadinhos São Luiz; IBM; Grupo Edson Queiroz; Grupo Fornecedora; Nucleo Tecnologia; Grace Consulting Impacting People´s Live; Unilever; Banco Central do Brasil; Estácio; Gomes de Matos Consultores Associados; Vale; Liberdata Consultoria Empresarial; Nestlé; Fortaleza Esporte Clube; Ambev Tech; CAIXA; Canaltech; Programmers.io; Somapay Digital Bank; Grupo Easy - Consultoria e Serviços; CMGB* Gestão de Negócios; EXAME; Quarterhill; Grupo Carrefour Brasil; Valor Econômico S/A; Wipro; Mobills; Colégio Master; Lock&Stock (now SecureMyScholarship); First Decision; Clan; SAS Plataforma de Educação; Microsoft; ESTADÃO; Smart Research; Deloitte; Folha de S.Paulo; KPMG Brazil; Santander Portugal; NTT DATA, Inc.; FGV - Fundação Getulio Vargas; Edge UOL; Warner Bros. Entertainment; Grupo de Comunicação O POVO; C. Rolim; Wyden; Solo Network; Dealernet; Ypioca AgroIndustrial; Banco Original; Grupo Aço Cearense; Hitachi; NTT DATA; Horus Solutions Brasil; TecMundo; The Walt Disney Company; Multipessoal; Cimento Apodi; MAKRO ENGENHARIA LTDA; F1RST Digital Services; Rumos; Fornecedora Caminhões; Colégio Santa Cecília - Ceará; IGTI; 6place ; Ponce Tech; Brabo Burger; Olhar Digital; The Coca-Cola Company; Reply; 3 Corações S/A; Gera let; LinkedIn; Grafana Labs; Sotreq S/A; Paschoalotto; NBCC Consulting; JBS; Cognizant; Banco do Brasil; LinkedIn for Marketing; Farmácias Pague Menos; BRAGA.RH; Profectum; Sinch; Johnson & Johnson; Ypioca Industrial De Bebidas; FortBrasil; Festival da Tecnologia; Google; Lanlink Informática Ltda.; Grupo Mrh - Conveniada FGV; Termaco Logística; B3; Stefanini Brasil; Banco Bradesco; 4linux; Stefanini Group; EY; ArcelorMittal Aços Planos; Betânia Lácteos; Invest Junior; Fortes Tecnologia; Alura; Agenda Edu; Grupo Services; Mercado Livre Brasil; Braslimp; FIAP; Pequenas Empresas & Grandes Negócios; Solar Coca-Cola; Power Tuning; Grupo Marquise; Skyone; Universidade de Fortaleza; Ambev; Mobills Educação Financeira; Vagas.com; Pmweb; Nelogica; Scrum.org; 42 São Paulo; Unimed Ceará; Gramado Parks; Drogasil; OPA Gestão Contábil; FM2S Educação e Consultoria; Atlântico; Amazon; Secretaria da Segurança Pública da Bahia; Porto; Viana Peixoto Advogados Associados; Santander Brasil; Quarterhill Inc.; Grupo Alura; Unimed Fortaleza; Gerdau",FortBrasil,,501-1000 employees,Associate's Degree; Postgraduate Specialization Degree; Bachelor's Degree; Master's Degree,100; 200; 500,Federal University of Ceara; XP Educação; Wyden,Negative growth companies,"Architecture; SOCIAL SCIENCES; ARCHITECTURE AND RELATED SERVICES; ENGINEERING; Economics; Artificial Intelligence; Computer Systems Analysis; Computer and Information Sciences, General; COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES; Business/Commerce, General; BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES; Accounting; Accounting and Related Services",Itaú Unibanco; MRV&CO; SESI - Serviço Social da Indústria / Departamento Nacional; G2L LOGÍSTICA; Sistema FIEC; MAKRO ENGENHARIA LTDA; Federal University of Ceara; BairesDev; Grupo Linhares; Universidade de Aveiro; Safra; Singular; DM; Grupo HOPE; 3 Corações S/A; METAS CONDOMÍNIOS & SERVIÇOS; Grupo Servnac; Toro Investimentos; Tribunal Regional do Trabalho da 7ª Região; Banco do Brasil; TIVIT; M. Dias Branco; Farmácias Pague Menos; Enel Group; Arco Educação; Magnum Tires; Metso; IBM; Forvis Mazars no Brasil; Uber; FortBrasil; LIBBS FARMACÊUTICA LTDA; Superlógica Tecnologias; XP Inc.; Fimm Brasil; ArcelorMittal Brasil; Electrolux Group; Lanlink Informática Ltda.; Inpasa; Grupo Fleury; Foundever; CANPACK Group; Companhia de Água e Esgoto do Ceará - Cagece; Aliare; Banco Bradesco; EY; Grupo Boticário; ArcelorMittal Aços Planos; Unifametro; Febracis - Escola de Negócios; Scala Data Centers; Fortes Tecnologia; EMS; Solar Coca-Cola; Projeart Indústria de Soluções Tecnológicas em Aço; PwC Brasil; Deloitte; Alloha Fibra; Banco Carrefour; PicPay; LATAM Airlines; Sumitomo Chemical Latin America; Hapvida NotreDame Intermédica; Rumo; Casa dos Ventos Energias Renováveis; Unichristus; Grupo Aço Cearense; Faymonville Trailers to the MAX; Atlântico; Secretaria do Planejamento e Gestão do Ceará; Amazon; V4 Company; PagBank; Itaueira Agropecuária S.A.; Aeris Energy,,Information Technology,u,2025,,Machinery Manufacturing; Manufacturing; Industrial Machinery Manufacturing,Cloud Computing; Collaboration Software; Data Replication Software; Cybersecurity Software; Cloud Accounting; NoSQL Database Software; Javascript; Java; Digital Banking; Marketing Metrics; Open Source Software; Project and Program Management; Sales and Retail; Marketing and Advertising; Financial Management Software; Web Frameworks; CPUs; Human Resources Management Systems (HRMS); Natural Language Processing; Administrative Support Software; Business Strategy Software; Content Delivery Network (CDN) Software; Business Administration; IT Infrastructure; Live Streaming Software; Database as a Service (DBaaS) Software; Operating Systems; Computer Languages; Cybersecurity; C++; Data Management; Robotics; Enterprise Software; Event Stream Processing (ESP) Software; Computer Hardware; Business Analysis; Computer Graphics; Information Systems; Human-Computer Interaction; Competitive Programming; Information Technology; Agile Project Management; Design Software; Technology; Working Environments; Science and Environment; Software Development Software; Human Resources Software; Robotic Process Automation (RPA) Software; Data Science; Integrated Development Environments; Productivity Software; Web Development; Internet Infrastructure; Human Resources; Venture Capital; Distributed Computing; Business Intelligence; Video Conferencing Software; Presentation Software; Enterprise Service Bus (ESB) Software; Business Technology; Quantum Computing; Computer Networks; Customer Relationship Management; Careers and Employment; BYOD; Data Modeling; Computer Programming; Consumer Electronics; Banking; Chatbots; Accounting; API Management Software; Relational Database Management Systems; Container Management Software; Sales Channels; Artificial Intelligence; Big Data Analytics Software; Business Management Software; Mobile Development Platforms; Python; Video Games; Employee Benefits; Antivirus and Malware; Mobile Technology; Financial Investing; Helpdesk and Customer Support; Databases; Load Balancing Software; Cloud Monitoring Tools; Business and Management; Customer Experience; Machine Learning; Big Data; Computer Software; E-Commerce; Data Architecture; Marketing Performance Management; Network Equipment and Virtualization; Digital Marketing; Finance and Economy; Financial Technology; Engineering Software; Quality Management Software; Data Hosting; Machine Learning Software & Platforms; Computing Software; Data Management Software; Data Science Software; Politics and Law; ETL Tools; Engineering; Professional Networking; Deep Learning; Web Design; Electronics; ERP Solutions; Network and Enterprise Security,Portuguese,pt_BR,Frequent Contributors; Windows; Android Users; Desktop/Laptop Users; Mobile Users; Job Seekers; Career Changers,"sa.br; sa.br.*.6392; Ceará, Brazil; Greater Fortaleza; South America; Fortaleza, CE; Latin America; sa.br.ce; Brazil; sa",$100M-$1B,Manager,"Continuous Process; Jira; Floorplanning; Sorting; Software Architecture; HR Analytics; ETL Tools; Electronic Circuit Design; Data Warehousing; Linux; Agile & Waterfall Methodologies; Troubleshooting; Project Engineering; Web Applications; Cascading Style Sheets (CSS); Requirements Engineering; Commitments; Star Schema; Web Application Development; Interpersonal Relationships; Reasoning Skills; General Contracting; Hardware Development; IT Service Management; Translation; Database Management System (DBMS); Decision Sciences; Fashion; Cloud Security; Microsoft Applications; Apache Spark; Technical Skillset; Help Desk Support; Web Development; Databases; Scripting; Sales Negotiation; Tech-Savvy; Back-end Operations; .NET Framework; Data Centers; Information Systems; IT Consulting; Information Technology Training; AngularJS; System Performance; SUS; Architectural Plans; Customer Success; Manufacturing Process Improvement; Computing; Architecture; Certified Quality Auditor (CQA); Engineering Design; Game Development; Interior Architecture; Health Information Management; Apache Kafka; Building Design; Risk Modeling; RUP; Manufacturing Software; RequisitePro; Data Encryption Standards; Administrative Assistance; Programming Languages; Systems Engineering; Construction Processes; Quality of Service (QoS); Real-Time Operating Systems (RTOS); System Architecture; Microsoft Project; Map Production; API Testing; Agile Application Development; Azure DevOps Server; Software Testing; Scientific Research; Microsoft Cognitive Services; Automotive Sales; Tableau; Windows Security; ITIL; Programming; Infrastructure; JavaScript; Professional Skills; Test Management; Coaching & Mentoring; Radio Networks; GitHub; Insurance Claims; Computer Literacy; COSMOS; Flask; Computer Programming; HP Performance Center; Architectural Engineering; Memos; Front End Engineering Design (FEED); Streamlining Complex Work Processes; Product Requirement Definition; Business Intelligence Tools; TIA; Reporting Metrics; Mobile Application Development; Accounting Software; Statistical Modeling; Hardware Architecture; Markup Languages; Windows 7; Software Requirements; Manufacturing Automation; IT Integration; TIG Welding; Corporate Finance; Business Intelligence (BI); Collaborative Problem Solving; Printer Support; Building Business Relationships; Data Storage Technologies; C (Programming Language); HTML5; Web Services API; HP Proliant; Textile Industry; Data Engineering; Data Transformation; SQL Server Reporting Services (SSRS); IBM Mainframe; Healthcare Information Technology (HIT); Scaled Agile Framework; MySQL; PHP; Requirement Specifications; Dashboard Metrics; Collaboration in Healthcare; Java; Product Manufacturing; TSO; Database Security; Solution Architecture; Database Development; Radio Network Controller (RNC); High Performance Computing (HPC); Litigation Management; Cluster Analysis; Algorithms; Windows Internals; CSPO; Database Optimization; Chemical Analysis; Windows; Desktop Computers; Microsoft SQL Server; Windows Presentation Foundation (WPF); TypeScript; Django; Risk Analytics; Web Project Management; Maintaining Professional Relationships; Content Design; Database Queries; Performance Metrics; Pivot Tables; Machine Learning; Amdocs CRM; Dashboards; Civil Aviation; SQL; Software; Scrumban; Operating System Administration; JavaScript Libraries; Microsoft Office; Clerical Skills; Data Analytics; Acceptance & Commitment Therapy; DataStage; People Management; Cross-sector Collaboration; User Scenarios; Atlassian Suite; ASP.NET; System Administration; Pattern Recognition; Engineering Drawings; Shell Scripting; IBM Db2; Data Quality; Test Automation; Relational Databases; Manufacturing Engineering; Windows Server; Multi-Family Properties; Dicing; Business Negotiation; Revenue Generation; Heart Failure; Cloud Infrastructure; Cloud Services; Foreign Languages; Priority Management; Transact-SQL (T-SQL); IT Management; Legal Liability; Consumer Textiles; Ravendb; Google Cloud Platform (GCP); Financial Data Analysis; ScienceLogic; Enablement; Investing; Multi-disciplinary Teams; Scientific Computing; CBD; Architectural Design; Talend; Entity Framework; OEE; Stored Procedures; Oracle SQL Developer; Effluent Treatment; Network Performance; Database Servers; Adult Education; SQL*Net; X12; SQL Server Analysis Services (SSAS); Functional Requirements; Radio Network Engineering; HTML; Sellers; Azure API Management; Real Estate Sales; Microsoft Excel; C#; Data Presentation; Engineering; Collaborative Environment; Project Management; Doctrine (PHP); Application Engineering; Data Structures; Data Processing; Technical Communication; IT Strategy; Metrics Reporting; Data Management; ICT Consultancy; System Control; Kubernetes; Microservices; Modeling and Simulation; Administration; Web Design; English; Systems Integration; Machine Learning Algorithms; PostgreSQL; Decision Support; Professional Responsibility; Cost Engineering; Higher Education Administration; Information Engineering; z/OS; Data Visualization; Extract, Transform, Load (ETL); Electronic Data Interchange (EDI); SQL Clustering; Bill of Materials; Express.js; React.js; Project Managers; Professional Organizing; Windows 10; Managing Workflow; Construction Modeling; Data Storage; Powershell; Applied Machine Learning; Collaboration Solutions; Printers; Circuit Design; Software as a Service (SaaS); Data Integration; Windows Communication Foundation (WCF); Airflow; Clinical Analytics; IT Operations; Design Research; Control System; Azure Data Studio; Data Mining; Database Design; Textile Art; Business Workflows; Visual Basic .NET (VB.NET); Developments; Back-End Web Development; Windows Domain; Container Orchestration; Multi-task & Handle High-volume Workloads; Analytical Techniques; Computer Technology; Business Reporting; Virtualization; SQL Tuning; Genesys; Liability; IT Services; VBA Excel; Python (Programming Language); Mathematics; Angular; Integration Architecture; Business Performance Management; IT Management Monitoring; Apache; Application Development; Microsoft Operating Systems; Ubiquitous Computing; Data Analysis; Analytical Skills; Spreadsheets; Manufacturing Safety; Web Servers; Business Management; OS X; Continuous Integration and Continuous Delivery (CI/CD); Technical Proficiency; Apache Ambari; Follow-through Skills; Proofpoint; Azure Kusto; Problem Solving; Business Analysis; Automation; Distributed Systems; Follow-Up Sales Activity; Technical Drawing; Windows XP; Google Sheets; Site Work; Software Solutions; Mainframe; Business Operations; Hardware; Microsoft Azure; C++; Kanban; Procedural Programming; Scrum; Cross-functional Problem Solving; Statistical Analysis; Bicep (Domain-Specific Language); Computer Graphics; 8D Problem Solving; Continuous Integration (CI); Quality Engineering; Business English; Analytical Reasoning; SQL Server Management Studio; Governance, Risk Management, and Compliance (GRC); Snowflake; Apache Sqoop; Apache Spark Streaming; CSM; Systems Analysis; Revenue Forecasting; Financial Software; Data Lakes; Data Pipelines; PHP Frameworks; SalesPro; Family Business; Service Desk; Microsoft Products; Mac; Mobile Operating Systems; Zoning; JavaScript Frameworks; Query Languages; Artificial Intelligence (AI); EFQM Excellence Model; IT Controls; Data Collection; Root Cause Problem Solving; Azure Service Fabric; Customer Retention; Azure IoT; Platform as a Service (PAAS); Customer Support; Azure Data Lake; Azure Data Factory; Construction Safety; Azure Cosmos DB; Angular CLI; Chemical Instrumentation; Technological Solutions; System Deployment; Control Systems; Azure Automation; Optimization; Litigation Support; Enterprise Content Management; Information Architecture; Trauma Informed Care; Industrial Control; Vendor Sourcing; Lean Culture; Technology Services; Modeling; Data Mirror; Computer Engineering; Durable Goods Sales; Project Bidding; Building Information Modeling (BIM); Git; Excel Pivot; SQL Server Integration Services (SSIS); Cluster; Microsoft Azure Machine Learning; Developers; Facebook API; Project Management Software; Azure Infrastructure as a Service (IaaS); Windows Remote Desktop; Azure Resource Manager; Data Modeling; Azure Site Recovery; TIBCO; Alcatel; Front-End Development; Processors; MLflow; Data Ingestion; Information Management; Hard Drives; Total Quality Management (TQM); Information Technology; HP Procurve; Windows Phone; Financial Forecasting; Full-Stack Development; NoSQL; Apache Airflow; Node.js; Azure SQL; ITC; Design Strategy; Graduate Entry; Matillion ETL; DOS; Business Data Management; Organizational Effectiveness; Computer Hardware; IT Solutions; Object-Oriented Programming (OOP); Amazon Web Services (AWS); JSON; Project Management Office (PMO); Apache NiFi; Statistical Data Analysis; PySpark; Visualization; Internet Information Services (IIS); Digital Signal Processors; Postman API; Query Optimization; Accounting; Professional Liability; Submittals; Workflow Management; Analytique; Windows NT; Defining Requirements; Computer Architecture; IT Infrastructure Management; VMware Certified Professional; Database Administration; Visual Basic; Printed Circuit Board (PCB) Design; Financial Analysis; Internet of Things (IoT); Data Acquisition; Object-oriented Languages; Situation Analysis; Process Modeling; Fitness Training; Data Architecture; Business Innovation; Operational Systems; Application Programming Interfaces (API); Application Support; Technical Support; Customer Data; Microprocessors; Enterprise Architecture; Structured Programming; System Requirements; Opportunity Identification; Snowflake Cloud; NestJS; Work Management; Technology Solutions; Computer Science; Azure Functions; Business; Lean Thinking; Process Planning; TIC; Windows 8.1; Micro Focus Quality Center; English Teaching; Financial Negotiations; SAP Workflow; Intrapersonal Skills; Win32 API; Teamwork; Analytical Capability; Database Systems; RDBMS; Big Data Analytics; Business Decision Making; PDCA Cycle; REST APIs; Radio Management; Oracle Database; Data Science; Oracle Database Administration; Hadoop; Bid Processes; Workload Prioritization; MongoDB; Soft Skills; People Development; MS Reporting Services; Business Process Automation; Benefits Management; Structural Engineering; HP Networking; Professional Mentoring; ArtPro; EFM; Azure Virtual Machines; Service-Oriented Architecture (SOA); Team Problem Solving; Business Analytics; EF; Implementation Planning; Data Governance; Predictive Modeling; Regional Planning; Data Representation; Textile Design; Analytical Biochemistry; Analytics; Organizational Management; PHP Applications; Web Services; Network Engineering; Big Data; Service Desk Management; Interior Design; Cloud Computing; Appellate Practice; Workflow Analysis; Office 365; Metrics Definition; IT Recruitment; Business Solution; Commitment towards work; Docker Products; System Development; Public Safety; Employment Liability; Financial Management; Analytic Problem Solving; PL/SQL; Web Framework; Embedded Systems; Database Marketing; DevOps; Responsive Web Design; Batch Processing; Airway Management; Contract Law; Single Board Computers; Customer Service Management; Performance Tuning; Windows 2000; Informatics; Microtechnology; Lean Tools; jQuery; Software Development; HP Products; Process Operations; Scalability; T-SQL Stored Procedures; English as a Second Language (ESL); French; Operating Systems; Academic Research; Requirements Analysis; Regulated Industry; Azure Kubernetes Service (AKS); Azure DevOps Services; Aerodynamics; Azure Databricks; Government Administration; Persona Creation; Pentaho; 3D Modeling; Realflow; Chemistry, Manufacturing, and Controls (CMC); Agile Methodologies; WinForms; API Development; Construction Management; Version Control Tools; AWS Glue; WAMP; IPRO",Technical Support Specialist; Software Engineer; Information Technology Support Technician; Intern; Engineer; Information Technology Manager; Data Engineer; Data Management Specialist; Database Management Specialist; Technician; Technical Support Technician; Software Development Specialist; Development Engineer; Database Administrator,Technical Support Specialist; Software Engineer; Information Technology Support Technician; Intern; Engineer; Information Technology Manager; Data Engineer; Data Management Specialist; Database Management Specialist; Technician; Technical Support Technician; Software Development Specialist; Development Engineer; Database Administrator,Technical Support Specialist; Software Engineer; Information Technology Support Technician; Intern; Engineer; Information Technology Manager; Data Engineer; Data Management Specialist; Database Management Specialist; Technician; Technical Support Technician; Software Development Specialist; Development Engineer; Database Administrator,7 years
